DATAFLOW,LAST UPDATE,freq,unit,s_adj,indic,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2016-Q3,101.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2016-Q4,121.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2017-Q1,82.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2017-Q2,110.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2017-Q3,105.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2017-Q4,124.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2018-Q1,87.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2018-Q2,117.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2018-Q3,113.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2018-Q4,135.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2019-Q1,96.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2019-Q2,127.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2019-Q3,122.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2019-Q4,145.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2020-Q1,104.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2020-Q2,126.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2020-Q3,128.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2020-Q4,152.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2021-Q1,109.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2021-Q2,140.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2021-Q3,134.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2021-Q4,161.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2022-Q1,118.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2022-Q2,150.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2022-Q3,142.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2022-Q4,170.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,AT,2023-Q1,122.3,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2010-Q1,82.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2010-Q2,101.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2010-Q3,82.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2010-Q4,94.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2011-Q1,93.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2011-Q2,105.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2011-Q3,87.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2011-Q4,108.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2012-Q1,94.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2012-Q2,108.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2012-Q3,89.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2012-Q4,110.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2013-Q1,89.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2013-Q2,111.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2013-Q3,90.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2013-Q4,112.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2014-Q1,99.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2014-Q2,108.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2014-Q3,89.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2014-Q4,110.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2015-Q1,96.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2015-Q2,108.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2015-Q3,88.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2015-Q4,107.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2016-Q1,95.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2016-Q2,110.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2016-Q3,90.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2016-Q4,107.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2017-Q1,100.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2017-Q2,113.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2017-Q3,93.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2017-Q4,114.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2018-Q1,105.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2018-Q2,122.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2018-Q3,100.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2018-Q4,124.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2019-Q1,110.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2019-Q2,127.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2019-Q3,105.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2019-Q4,127.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2020-Q1,106.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2020-Q2,108.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2020-Q3,104.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2020-Q4,120.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2021-Q1,112.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2021-Q2,127.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2021-Q3,105.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2021-Q4,126.2,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2022-Q1,122.2,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2022-Q2,137.8,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2022-Q3,115.3,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BE,2022-Q4,138.8,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2010-Q1,90.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2010-Q2,92.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2010-Q3,93.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2010-Q4,93.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2011-Q1,81.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2011-Q2,86.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2011-Q3,89.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2011-Q4,91.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2012-Q1,77.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2012-Q2,84.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2012-Q3,86.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2012-Q4,88.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2013-Q1,79.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2013-Q2,84.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2013-Q3,86.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2013-Q4,90.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2014-Q1,85.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2014-Q2,94.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2014-Q3,96.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2014-Q4,98.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2015-Q1,90.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2015-Q2,99.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2015-Q3,101.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2015-Q4,108.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2016-Q1,91.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2016-Q2,95.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2016-Q3,95.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2016-Q4,104.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2017-Q1,94.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2017-Q2,104.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2017-Q3,109.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2017-Q4,121.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2018-Q1,106.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2018-Q2,118.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2018-Q3,120.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2018-Q4,129.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2019-Q1,124.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2019-Q2,135.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2019-Q3,139.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2019-Q4,152.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2020-Q1,132.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2020-Q2,133.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2020-Q3,145.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2020-Q4,159.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2021-Q1,131.0,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2021-Q2,142.4,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2021-Q3,144.5,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2021-Q4,153.4,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2022-Q1,139.4,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2022-Q2,150.5,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2022-Q3,154.6,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,BG,2022-Q4,162.5,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2010-Q1,185.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2010-Q2,190.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2010-Q3,183.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2010-Q4,205.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2011-Q1,182.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2011-Q2,185.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2011-Q3,174.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2011-Q4,191.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2012-Q1,161.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2012-Q2,159.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2012-Q3,141.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2012-Q4,157.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2013-Q1,122.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2013-Q2,116.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2013-Q3,106.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2013-Q4,118.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2014-Q1,99.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2014-Q2,100.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2014-Q3,97.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2014-Q4,110.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2015-Q1,94.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2015-Q2,97.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2015-Q3,95.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2015-Q4,112.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2016-Q1,100.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2016-Q2,103.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2016-Q3,104.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2016-Q4,124.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2017-Q1,117.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2017-Q2,123.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2017-Q3,121.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2017-Q4,148.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2018-Q1,136.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2018-Q2,141.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2018-Q3,144.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2018-Q4,171.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2019-Q1,152.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2019-Q2,165.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2019-Q3,168.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2019-Q4,194.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2020-Q1,160.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2020-Q2,124.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2020-Q3,173.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2020-Q4,197.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2021-Q1,172.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2021-Q2,181.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2021-Q3,178.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2021-Q4,208.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2022-Q1,186.7,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2022-Q2,191.2,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2022-Q3,187.5,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CY,2022-Q4,216.9,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2010-Q1,98.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2010-Q2,114.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2010-Q3,117.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2010-Q4,125.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2011-Q1,95.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2011-Q2,109.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2011-Q3,112.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2011-Q4,119.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2012-Q1,94.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2012-Q2,105.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2012-Q3,109.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2012-Q4,117.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2013-Q1,87.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2013-Q2,97.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2013-Q3,100.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2013-Q4,103.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2014-Q1,86.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2014-Q2,96.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2014-Q3,99.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2014-Q4,103.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-WSI,F,CZ,2015-Q1,87.9,
